model_id,analysis_id,family,sensitivity_id,species,year,observed_model_scale,fitted_model_scale,residual_model_scale,externally_studentized_residual,leverage,cooks_distance,cooks_threshold_4_over_n,cooks_flag
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2002,8.634264863,8.529353579,0.1049112841,0.2284519004,0.08173504127,0.002444688488,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2003,8.655737001,8.228195526,0.4275414745,0.9366854392,0.05137639653,0.02391327995,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2004,9.455010554,8.506871294,0.9481392601,2.34812318,0.07528817394,0.1813698357,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2005,8.830689199,8.550790176,0.2798990224,0.6173088622,0.08851025261,0.01912491998,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2006,9.095378354,8.371454739,0.7239236146,1.662858012,0.05072429465,0.06759640995,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2008,8.009030685,8.469749381,-0.4607186959,-1.021789812,0.06611972196,0.03687458513,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2009,7.732369222,8.260089001,-0.5277197784,-1.169535345,0.04886124942,0.03446596311,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2010,8.057377489,8.437333063,-0.3799555743,-0.8319589319,0.05961756895,0.02230168871,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2011,7.99125393,8.100098785,-0.1088448554,-0.2361961551,0.0751530215,0.002385225012,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2012,8.410275909,8.238129559,0.1721463497,0.369493655,0.05044743191,0.003799299524,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2013,7.890208213,7.787438168,0.1027700449,0.2436676074,0.2251396496,0.00907496713,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2014,7.535830463,7.871093183,-0.33526272,-0.780707885,0.1722265975,0.06473731364,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2015,8.123854263,8.342175484,-0.2183212206,-0.4692338867,0.0486307867,0.005868294079,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2017,8.10832229,7.84756521,0.2607570802,0.6084379767,0.1861644543,0.04379278158,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2019,7.638679824,7.938540038,-0.2998602144,-0.6809332384,0.1363656412,0.03766948554,0.1904761905,False
A1_no_t2_extrapolation_rows,A1,extrapolation_sensitivity,no_t2_extrapolation_rows,Chinook,2021,8.303504799,8.36204355,-0.05853875085,-0.1251934918,0.04992661726,0.0004343217722,0.1904761905,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1997,8.982435504,8.891276699,0.09115880437,0.09800541728,0.06762829867,0.000365586647,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1998,8.127109185,8.852179405,-0.7250702196,-0.7821886347,0.0460910031,0.01505931423,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1999,7.994294986,8.905562249,-0.9112672626,-1.01144989,0.08092360479,0.04498899817,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2000,10.21192768,8.851728282,1.360199396,1.527276088,0.04596943558,0.05284361733,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2001,10.47050446,8.940749814,1.529754642,1.835862888,0.1260580795,0.218419743,0.1739130435,True
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2003,8.629449874,8.786014753,-0.1565648794,-0.1676453622,0.05919642773,0.0009271053112,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2004,9.93391976,8.888269215,1.045650545,1.15957248,0.06519932666,0.04613398848,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2006,9.070963356,8.874134039,0.1968293161,0.2104323268,0.05550722188,0.001363247044,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2008,8.33710913,8.910524598,-0.5734154683,-0.6286954206,0.08622156041,0.01920063812,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2009,9.533365457,8.856841005,0.6765244513,0.7289375587,0.04751677553,0.01355632824,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2010,5.888877958,8.827217286,-2.938339328,-4.350910614,0.04371754405,0.2334157004,0.1739130435,True
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2011,8.46884293,8.833984126,-0.3651411953,-0.3889493083,0.04348492262,0.003583599904,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2012,9.255887187,8.816691092,0.4391960952,0.4690939283,0.04537453889,0.00543132671,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2013,9.243581706,8.884960982,0.3586207233,0.3858716959,0.06267611691,0.005188433677,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2014,9.610122697,8.615490401,0.9946322963,1.371434941,0.3801422276,0.5535156647,0.1739130435,True
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2016,8.27512163,8.786014753,-0.510893123,-0.5507968711,0.05919642773,0.009871894077,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2018,8.303752416,8.827818783,-0.5240663676,-0.5605433575,0.04367048114,0.007416315932,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2019,8.757626411,8.912629837,-0.1550034255,-0.1686285465,0.08857504151,0.001448754879,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2020,8.333270353,8.730376296,-0.3971059428,-0.4410857707,0.118434693,0.01359018972,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2021,9.136693832,8.895787925,0.2409059064,0.2599163183,0.071513087,0.0027225235,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2022,8.833025307,8.656993682,0.176031625,0.213189363,0.2639291374,0.008536351134,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2023,9.162724518,8.793984586,0.3687399318,0.3950730366,0.0543178692,0.004670200118,0.1739130435,False
A3_no_t2_extrapolation_rows,A3,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2024,8.598773178,8.820149699,-0.2213765201,-0.2353933691,0.04465617903,0.001356026149,0.1739130435,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1997,8.982435504,8.690320867,0.2921146363,0.2460878695,0.08756322928,0.003132169917,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1998,8.127109185,8.646473192,-0.5193640064,-0.4349834177,0.06699712115,0.007245299409,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,1999,7.994294986,8.656445238,-0.662150252,-0.5573335833,0.06702129294,0.01178161702,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2000,10.21192768,8.688707742,1.523219936,1.375993464,0.08586818229,0.08320746969,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2001,10.47050446,8.55819125,1.912313206,1.953549444,0.1862616967,0.3590000852,0.2666666667,True
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2002,7.158513997,8.582828071,-1.424314074,-1.311689111,0.1313803512,0.123283546,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2003,8.629449874,8.548219203,0.08123067053,0.07352566262,0.2132293607,0.0007932558042,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2005,9.071652852,8.712464677,0.3591881756,0.3082225488,0.1180778077,0.006835562647,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2007,8.093462275,8.632395008,-0.5389327339,-0.4527902155,0.07162673048,0.008424060256,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2010,5.888877958,8.607904835,-2.719026877,-3.05506738,0.09269073016,0.2905193573,0.2666666667,True
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2012,9.255887187,8.596759607,0.6591275804,0.5675749481,0.1077473875,0.02052071686,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2013,9.243581706,8.638260918,0.6053207876,0.5089813843,0.06903418717,0.01018568857,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2014,9.610122697,8.639287452,0.9708352446,0.8303720146,0.06867794944,0.02604540311,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2016,8.27512163,8.787108378,-0.5119867482,-0.5037768822,0.3204513474,0.06348350514,0.2666666667,False
A5_no_t2_extrapolation_rows,A5,extrapolation_sensitivity,no_t2_extrapolation_rows,Coho,2019,8.757626411,8.785201958,-0.02757554645,-0.02671293828,0.3133726259,0.0001763963322,0.2666666667,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,1997,8.246958033,8.379043634,-0.1320856017,-0.2675163405,0.03603641407,0.001387214048,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,1998,8.490438454,8.375944494,0.1144939604,0.2317964521,0.03596493691,0.001040090208,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2000,8.212568398,8.883687033,-0.6711186343,-1.526756957,0.1671190111,0.2224696455,0.1428571429,True
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2001,9.254548627,8.82170422,0.4328444065,0.9421419833,0.1382285939,0.07149728633,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2002,8.634264863,8.65486715,-0.02060228684,-0.04261197809,0.07826118567,8.016295884e-05,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2003,8.655737001,8.35734965,0.2983873509,0.6078124497,0.03572412125,0.007013454355,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2004,9.455010554,8.632656642,0.8223539118,1.802033763,0.0722352419,0.1163598419,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2005,8.830689199,8.676044611,0.154644588,0.3215814625,0.08443518291,0.004938862302,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2006,9.095378354,8.498877072,0.5965012817,1.249756575,0.04566740595,0.0365798399,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2007,9.505469645,8.610962658,0.8945069874,1.97718741,0.06679343691,0.1258223828,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2008,8.009030685,8.595983478,-0.5869527929,-1.24074171,0.06329207775,0.05095179892,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2009,7.732369222,8.38885758,-0.6564883573,-1.377362987,0.03632183411,0.03455970267,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2010,8.057377489,8.563959025,-0.5065815363,-1.058535482,0.05650810832,0.03339991386,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2011,7.99125393,8.230801408,-0.239547478,-0.4884527963,0.04264748268,0.005474507419,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2012,8.410275909,8.367163595,0.04311231382,0.08719482632,0.03581104692,0.0001467937575,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2013,7.890208213,7.921920392,-0.03171217917,-0.06721752942,0.1222427443,0.0003271437416,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2014,7.535830463,8.004564142,-0.4687336795,-0.99607974,0.0922305106,0.05041827436,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2015,8.123854263,8.469951759,-0.3460974962,-0.709205391,0.04211689403,0.01127302401,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2016,7.862112212,8.278838087,-0.4167258758,-0.8560518903,0.03826133829,0.01472852144,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2017,8.10832229,7.981320588,0.1270017026,0.2662036998,0.1000278371,0.004084077929,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2018,7.488293515,8.275738947,-0.7874454317,-1.682428492,0.03847939425,0.05291321859,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2019,7.638679824,8.071195666,-0.4325158418,-0.9063797168,0.07266978145,0.03241166014,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2020,7.742402022,7.939482189,-0.1970801673,-0.4175092463,0.115332344,0.01173515615,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2021,8.303504799,8.48957965,-0.186074851,-0.3790599083,0.04444110097,0.00345507481,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2022,8.479698987,7.844441877,0.6352571103,1.4280822,0.1561624137,0.1814554679,0.1428571429,True
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2023,8.672657294,8.164686408,0.5079708862,1.059046905,0.05220250232,0.03074326993,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2024,8.991313336,8.398671525,0.5926418112,1.23502369,0.03669704921,0.02847751883,0.1428571429,False
A1_highest_cook_removed,A1,influence_sensitivity,highest_cook_removed,Chinook,2025,8.458928283,7.998882384,0.4600458988,0.9779465625,0.0940900094,0.04974941166,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,1997,8.982435504,8.734155496,0.2482800079,0.2710376561,0.0515527901,0.002070271659,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,1998,8.127109185,8.652598401,-0.5254892158,-0.5718848203,0.03601614818,0.00627196101,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,1999,7.994294986,8.763955203,-0.7696602169,-0.8564241315,0.06310020686,0.02495517169,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2000,10.21192768,8.651657358,1.56027032,1.792075008,0.03597422178,0.0552245004,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2001,10.47050446,8.837356588,1.633147868,1.969617266,0.1049443987,0.2047520401,0.1428571429,True
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2002,7.158513997,8.774934043,-1.616420046,-1.901868947,0.06814654437,0.1201641838,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2003,8.629449874,8.514578703,0.114871171,0.1260418401,0.06333744167,0.0005582571329,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2004,9.93391976,8.727881873,1.206037887,1.361033834,0.04952211982,0.0467256216,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2005,9.071652852,8.681457065,0.3901957868,0.4240278736,0.03882327755,0.003749461051,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2006,9.070963356,8.698395847,0.372567509,0.4053841558,0.04184332143,0.00370749891,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2007,8.093462275,8.940244,-0.8467817254,-1.023110767,0.1956854697,0.1271064798,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2008,8.33710913,8.774306681,-0.4371975511,-0.48295641,0.0678466935,0.008746361577,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2009,9.533365457,8.662322516,0.8710429404,0.9592912316,0.03663285921,0.01755028919,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2010,5.888877958,8.600527333,-2.711649375,-3.626413031,0.03840625158,0.1789796745,0.1428571429,True
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2011,8.46884293,8.614642984,-0.1458000536,-0.1577884774,0.03681051178,0.0004942899064,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2012,9.255887187,8.578569654,0.6773175331,0.7428017872,0.04228979038,0.01239566759,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2013,9.243581706,8.720980888,0.5226008176,0.5721478071,0.04744922473,0.008369721526,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2015,7.597897951,8.426120623,-0.8282226728,-0.9521027443,0.1162895939,0.05985950674,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2016,8.27512163,8.514578703,-0.2394570726,-0.2630228501,0.06333744167,0.00242586999,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2017,8.177796683,8.621230288,-0.4434336046,-0.4817515884,0.03630709653,0.004504943928,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2018,8.303752416,8.601782058,-0.2980296421,-0.3232871204,0.03823586029,0.002151644988,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2019,8.757626411,8.778698217,-0.02107180526,-0.02319617642,0.06997489364,2.105107979e-05,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2020,8.333270353,8.398516684,-0.06524633042,-0.07463275444,0.1384814431,0.000465470838,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2021,9.136693832,8.74356593,0.3931279021,0.4308734068,0.05485990302,0.005562222844,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2022,8.833025307,8.245440291,0.5875850164,0.7598196559,0.3104747897,0.1321251385,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2023,9.162724518,8.531203803,0.6315207152,0.6968607766,0.05647608381,0.0148269539,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2024,8.598773178,8.58578432,0.0129888585,0.01407930573,0.04082559902,4.387300339e-06,0.1428571429,False
A3_highest_cook_removed,A3,influence_sensitivity,highest_cook_removed,Coho,2025,8.258422462,8.531517484,-0.2730950215,-0.2989799448,0.0563560241,0.002766110698,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,1997,8.982435504,8.797392843,0.1850426602,0.2493150336,0.03619130622,0.001210696374,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,1998,8.127109185,8.920290961,-0.7931817761,-1.102332246,0.05245872624,0.03336075411,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,1999,7.994294986,8.892340888,-0.8980459014,-1.252685204,0.04672639887,0.03763510962,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2000,10.21192768,8.801914179,1.410013499,2.051043953,0.03637981416,0.07069100813,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2001,10.47050446,9.16773132,1.302773136,2.019757779,0.1554014023,0.3355527068,0.1428571429,True
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2002,7.158513997,9.098678197,-1.940164199,-3.255246606,0.1172379448,0.5139570066,0.1428571429,True
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2003,8.629449874,9.195681393,-0.5662315197,-0.8338961952,0.1729252277,0.07355730783,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2004,9.93391976,8.987288932,0.9466308274,1.343574888,0.07107198589,0.06698299352,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2005,9.071652852,8.735327239,0.3363256137,0.4545849838,0.03676914212,0.00406828665,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2006,9.070963356,8.757933916,0.3130294397,0.4226662667,0.03587540707,0.003432178127,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2007,8.093462275,8.959749889,-0.8662876145,-1.216516782,0.0625887958,0.04850979755,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2008,8.33710913,8.765743495,-0.4286343656,-0.5805404305,0.03574860742,0.006410936718,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2009,9.533365457,8.868501119,0.6648643377,0.9125916991,0.04278276173,0.0187319421,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2011,8.46884293,8.646955682,-0.1781127515,-0.2414146505,0.04777486684,0.001516977594,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2012,9.255887187,9.059630299,0.1962568875,0.2735381376,0.09889063345,0.004257149489,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2013,9.243581706,8.943308669,0.3002730365,0.4101074395,0.05807806347,0.005356534567,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2014,9.610122697,8.940431456,0.6696912412,0.9267499941,0.05733125997,0.0262598021,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2015,7.597897951,8.477611118,-0.8797131673,-1.265275444,0.1022936482,0.08915202091,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2016,8.27512163,8.526112716,-0.2509910861,-0.3469426018,0.08218968398,0.005578237137,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2017,8.177796683,8.413490361,-0.2356936773,-0.3354269497,0.1344031114,0.00904362925,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2018,8.303752416,8.677371939,-0.3736195231,-0.5070439859,0.04263662509,0.005893282529,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2019,8.757626411,8.531456113,0.2261702985,0.3121513596,0.08019521932,0.00440045144,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2020,8.333270353,8.547075272,-0.2138049183,-0.2941302176,0.074616035,0.00361486886,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2021,9.136693832,8.535155387,0.6015384446,0.83958892,0.07884005853,0.03051213265,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2022,8.833025307,8.621060761,0.2119645465,0.2882721544,0.05326622128,0.002423212675,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2023,9.162724518,8.58735626,0.5753682579,0.7946633119,0.06195233886,0.02115283738,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2024,8.598773178,8.5622834,0.03648977849,0.04997784329,0.06954277368,9.70667686e-05,0.1428571429,False
A5_highest_cook_removed,A5,influence_sensitivity,highest_cook_removed,Coho,2025,8.258422462,8.610373968,-0.3519515054,-0.4807164217,0.05583194061,0.007040746447,0.1428571429,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,1997,8.246958033,8.280825809,-0.03386777638,-0.06814743357,0.1459289745,0.0002750286697,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,1998,8.490438454,8.358148396,0.1322900579,0.2519766465,0.04462391151,0.00102547331,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,1999,7.691656823,8.616657624,-0.9250008009,-1.925226197,0.08356887706,0.1020422843,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2000,8.212568398,8.777666844,-0.565098446,-1.173793157,0.1545217375,0.08273398896,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2001,9.254548627,8.715637858,0.5389107685,1.098345729,0.1275082995,0.05830430408,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2002,8.634264863,8.603660626,0.03060423682,0.05972011121,0.09192272524,0.0001251386405,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2003,8.655737001,8.396650533,0.2590864679,0.5386818289,0.1909494615,0.02346970571,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2004,9.455010554,8.474029947,0.9809806063,2.374827332,0.2769943096,0.6111661712,0.1379310345,True
